team_name,shot_text,color,date,outcome,shooter,assisted,three_pt,x,y,game_id,cluster,opponent,opponent_score,team,team_score,win_loss,row_nbr,shot_id
Notre Dame,Juwan Durham made Layup. Assisted by TJ Gibbs.,#00122b,2020-01-25,made,Juwan Durham,TJ Gibbs,FALSE,26,5.22222222222222,401168524,2,Florida State,85,Notre Dame,84,L,5307,s5307
Notre Dame,Juwan Durham made Free Throw.,#00122b,2020-01-25,made,Juwan Durham,,FALSE,25,4.17777777777778,401168524,2,Florida State,85,Notre Dame,84,L,5308,s5308
Notre Dame,Prentiss Hubb missed Three Point Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,TRUE,28,30.2888888888889,401168524,1,Florida State,85,Notre Dame,84,L,5309,s5309
Notre Dame,TJ Gibbs made Jumper.,#00122b,2020-01-25,made,TJ Gibbs,,FALSE,15,5.22222222222222,401168524,1,Florida State,85,Notre Dame,84,L,5310,s5310
Notre Dame,TJ Gibbs missed Jumper.,#00122b,2020-01-25,missed,TJ Gibbs,,FALSE,16,9.4,401168524,1,Florida State,85,Notre Dame,84,L,5311,s5311
Notre Dame,Dane Goodwin made Three Point Jumper. Assisted by Rex Pflueger.,#00122b,2020-01-25,made,Dane Goodwin,Rex Pflueger,TRUE,1.25,8.35555555555556,401168524,3,Florida State,85,Notre Dame,84,L,5312,s5312
Notre Dame,Nate Laszewski missed Jumper.,#00122b,2020-01-25,missed,Nate Laszewski,,FALSE,28,14.6222222222222,401168524,3,Florida State,85,Notre Dame,84,L,5313,s5313
Notre Dame,Dane Goodwin missed Three Point Jumper.,#00122b,2020-01-25,missed,Dane Goodwin,,TRUE,13,25.0666666666667,401168524,3,Florida State,85,Notre Dame,84,L,5314,s5314
Notre Dame,Prentiss Hubb missed Three Point Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,TRUE,16,28.2,401168524,1,Florida State,85,Notre Dame,84,L,5315,s5315
Notre Dame,Nate Laszewski missed Three Point Jumper.,#00122b,2020-01-25,missed,Nate Laszewski,,TRUE,1.25,9.4,401168524,3,Florida State,85,Notre Dame,84,L,5316,s5316
Notre Dame,TJ Gibbs made Three Point Jumper. Assisted by Dane Goodwin.,#00122b,2020-01-25,made,TJ Gibbs,Dane Goodwin,TRUE,10,22.9777777777778,401168524,1,Florida State,85,Notre Dame,84,L,5317,s5317
Notre Dame,Prentiss Hubb made Three Point Jumper.,#00122b,2020-01-25,made,Prentiss Hubb,,TRUE,24,30.2888888888889,401168524,1,Florida State,85,Notre Dame,84,L,5318,s5318
Notre Dame,TJ Gibbs missed Jumper.,#00122b,2020-01-25,missed,TJ Gibbs,,FALSE,20,11.4888888888889,401168524,1,Florida State,85,Notre Dame,84,L,5319,s5319
Notre Dame,Dane Goodwin missed Free Throw.,#00122b,2020-01-25,missed,Dane Goodwin,,FALSE,25,4.17777777777778,401168524,3,Florida State,85,Notre Dame,84,L,5320,s5320
Notre Dame,Dane Goodwin made Free Throw.,#00122b,2020-01-25,made,Dane Goodwin,,FALSE,25,4.17777777777778,401168524,3,Florida State,85,Notre Dame,84,L,5321,s5321
Notre Dame,Prentiss Hubb missed Layup.,#00122b,2020-01-25,missed,Prentiss Hubb,,FALSE,23,6.26666666666667,401168524,1,Florida State,85,Notre Dame,84,L,5322,s5322
Notre Dame,Prentiss Hubb missed Three Point Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,TRUE,42,20.8888888888889,401168524,1,Florida State,85,Notre Dame,84,L,5323,s5323
Notre Dame,Nate Laszewski missed Three Point Jumper.,#00122b,2020-01-25,missed,Nate Laszewski,,TRUE,47,21.9333333333333,401168524,3,Florida State,85,Notre Dame,84,L,5324,s5324
Notre Dame,TJ Gibbs missed Three Point Jumper.,#00122b,2020-01-25,missed,TJ Gibbs,,TRUE,16,28.2,401168524,1,Florida State,85,Notre Dame,84,L,5325,s5325
Notre Dame,TJ Gibbs made Layup.,#00122b,2020-01-25,made,TJ Gibbs,,FALSE,28,5.22222222222222,401168524,1,Florida State,85,Notre Dame,84,L,5326,s5326
Notre Dame,TJ Gibbs missed Jumper.,#00122b,2020-01-25,missed,TJ Gibbs,,FALSE,28,21.9333333333333,401168524,1,Florida State,85,Notre Dame,84,L,5327,s5327
Notre Dame,John Mooney missed Free Throw.,#00122b,2020-01-25,missed,John Mooney,,FALSE,25,4.17777777777778,401168524,4,Florida State,85,Notre Dame,84,L,5328,s5328
Notre Dame,John Mooney missed Layup.,#00122b,2020-01-25,missed,John Mooney,,FALSE,28,6.26666666666667,401168524,4,Florida State,85,Notre Dame,84,L,5329,s5329
Notre Dame,John Mooney made Two Point Tip Shot.,#00122b,2020-01-25,made,John Mooney,,FALSE,25,5.22222222222222,401168524,4,Florida State,85,Notre Dame,84,L,5330,s5330
Notre Dame,Prentiss Hubb missed Three Point Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,TRUE,17,28.2,401168524,1,Florida State,85,Notre Dame,84,L,5331,s5331
Notre Dame,TJ Gibbs missed Three Point Jumper.,#00122b,2020-01-25,missed,TJ Gibbs,,TRUE,13,25.0666666666667,401168524,1,Florida State,85,Notre Dame,84,L,5332,s5332
Notre Dame,Juwan Durham missed Free Throw.,#00122b,2020-01-25,missed,Juwan Durham,,FALSE,25,4.17777777777778,401168524,2,Florida State,85,Notre Dame,84,L,5333,s5333
Notre Dame,John Mooney made Jumper.,#00122b,2020-01-25,made,John Mooney,,FALSE,28,9.4,401168524,4,Florida State,85,Notre Dame,84,L,5334,s5334
Notre Dame,Rex Pflueger made Three Point Jumper.,#00122b,2020-01-25,made,Rex Pflueger,,TRUE,6,19.8444444444444,401168524,3,Florida State,85,Notre Dame,84,L,5335,s5335
Notre Dame,TJ Gibbs made Free Throw.,#00122b,2020-01-25,made,TJ Gibbs,,FALSE,25,4.17777777777778,401168524,1,Florida State,85,Notre Dame,84,L,5336,s5336
Notre Dame,TJ Gibbs missed Three Point Jumper.,#00122b,2020-01-25,missed,TJ Gibbs,,TRUE,25,30.2888888888889,401168524,1,Florida State,85,Notre Dame,84,L,5337,s5337
Notre Dame,John Mooney missed Three Point Jumper.,#00122b,2020-01-25,missed,John Mooney,,TRUE,43,20.8888888888889,401168524,4,Florida State,85,Notre Dame,84,L,5338,s5338
Notre Dame,Rex Pflueger missed Three Point Jumper.,#00122b,2020-01-25,missed,Rex Pflueger,,TRUE,23,31.3333333333333,401168524,3,Florida State,85,Notre Dame,84,L,5339,s5339
Notre Dame,John Mooney missed Jumper.,#00122b,2020-01-25,missed,John Mooney,,FALSE,22,14.6222222222222,401168524,4,Florida State,85,Notre Dame,84,L,5340,s5340
Notre Dame,Prentiss Hubb made Layup.,#00122b,2020-01-25,made,Prentiss Hubb,,FALSE,28,5.22222222222222,401168524,1,Florida State,85,Notre Dame,84,L,5341,s5341
Notre Dame,Prentiss Hubb missed Three Point Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,TRUE,37,25.0666666666667,401168524,1,Florida State,85,Notre Dame,84,L,5342,s5342
Notre Dame,Prentiss Hubb missed Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,FALSE,21,9.4,401168524,1,Florida State,85,Notre Dame,84,L,5343,s5343
Notre Dame,TJ Gibbs made Layup.,#00122b,2020-01-25,made,TJ Gibbs,,FALSE,27,5.22222222222222,401168524,1,Florida State,85,Notre Dame,84,L,5344,s5344
Notre Dame,Dane Goodwin made Three Point Jumper. Assisted by TJ Gibbs.,#00122b,2020-01-25,made,Dane Goodwin,TJ Gibbs,TRUE,46,14.6222222222222,401168524,3,Florida State,85,Notre Dame,84,L,5345,s5345
Notre Dame,Juwan Durham missed Jumper.,#00122b,2020-01-25,missed,Juwan Durham,,FALSE,42,5.22222222222222,401168524,2,Florida State,85,Notre Dame,84,L,5346,s5346
Notre Dame,Juwan Durham missed Jumper.,#00122b,2020-01-25,missed,Juwan Durham,,FALSE,31,6.26666666666667,401168524,2,Florida State,85,Notre Dame,84,L,5347,s5347
Notre Dame,Rex Pflueger made Jumper.,#00122b,2020-01-25,made,Rex Pflueger,,FALSE,23,6.26666666666667,401168524,3,Florida State,85,Notre Dame,84,L,5348,s5348
Notre Dame,Dane Goodwin made Jumper.,#00122b,2020-01-25,made,Dane Goodwin,,FALSE,13,5.22222222222222,401168524,3,Florida State,85,Notre Dame,84,L,5349,s5349
Notre Dame,Rex Pflueger missed Three Point Jumper.,#00122b,2020-01-25,missed,Rex Pflueger,,TRUE,47,4.17777777777778,401168524,3,Florida State,85,Notre Dame,84,L,5350,s5350
Notre Dame,Prentiss Hubb made Jumper.,#00122b,2020-01-25,made,Prentiss Hubb,,FALSE,28,11.4888888888889,401168524,1,Florida State,85,Notre Dame,84,L,5351,s5351
Notre Dame,Prentiss Hubb made Free Throw.,#00122b,2020-01-25,made,Prentiss Hubb,,FALSE,25,4.17777777777778,401168524,1,Florida State,85,Notre Dame,84,L,5352,s5352
Notre Dame,Dane Goodwin missed Layup.,#00122b,2020-01-25,missed,Dane Goodwin,,FALSE,27,5.22222222222222,401168524,3,Florida State,85,Notre Dame,84,L,5353,s5353
Notre Dame,TJ Gibbs missed Layup.,#00122b,2020-01-25,missed,TJ Gibbs,,FALSE,23,7.31111111111111,401168524,1,Florida State,85,Notre Dame,84,L,5354,s5354
Notre Dame,Juwan Durham made Dunk. Assisted by Prentiss Hubb.,#00122b,2020-01-25,made,Juwan Durham,Prentiss Hubb,FALSE,23,5.22222222222222,401168524,2,Florida State,85,Notre Dame,84,L,5355,s5355
Notre Dame,Prentiss Hubb made Three Point Jumper. Assisted by Rex Pflueger.,#00122b,2020-01-25,made,Prentiss Hubb,Rex Pflueger,TRUE,1.25,8.35555555555556,401168524,1,Florida State,85,Notre Dame,84,L,5356,s5356
Notre Dame,Prentiss Hubb made Three Point Jumper.,#00122b,2020-01-25,made,Prentiss Hubb,,TRUE,14,29.2444444444444,401168524,1,Florida State,85,Notre Dame,84,L,5357,s5357
Notre Dame,Juwan Durham made Jumper. Assisted by Rex Pflueger.,#00122b,2020-01-25,made,Juwan Durham,Rex Pflueger,FALSE,26,10.4444444444444,401168524,2,Florida State,85,Notre Dame,84,L,5358,s5358
Notre Dame,John Mooney made Dunk. Assisted by Dane Goodwin.,#00122b,2020-01-25,made,John Mooney,Dane Goodwin,FALSE,26,5.22222222222222,401168524,4,Florida State,85,Notre Dame,84,L,5359,s5359
Notre Dame,Prentiss Hubb missed Three Point Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,TRUE,6,38.6444444444444,401168524,1,Florida State,85,Notre Dame,84,L,5360,s5360
Notre Dame,Juwan Durham made Layup. Assisted by John Mooney.,#00122b,2020-01-25,made,Juwan Durham,John Mooney,FALSE,23,5.22222222222222,401168524,2,Florida State,85,Notre Dame,84,L,5361,s5361
Notre Dame,Prentiss Hubb made Three Point Jumper.,#00122b,2020-01-25,made,Prentiss Hubb,,TRUE,7,22.9777777777778,401168524,1,Florida State,85,Notre Dame,84,L,5362,s5362
Notre Dame,Juwan Durham made Layup.,#00122b,2020-01-25,made,Juwan Durham,,FALSE,23,5.22222222222222,401168524,2,Florida State,85,Notre Dame,84,L,5363,s5363
Notre Dame,Juwan Durham missed Layup.,#00122b,2020-01-25,missed,Juwan Durham,,FALSE,26,6.26666666666667,401168524,2,Florida State,85,Notre Dame,84,L,5364,s5364
Notre Dame,John Mooney missed Layup.,#00122b,2020-01-25,missed,John Mooney,,FALSE,25,7.31111111111111,401168524,4,Florida State,85,Notre Dame,84,L,5365,s5365
Notre Dame,Prentiss Hubb missed Jumper.,#00122b,2020-01-25,missed,Prentiss Hubb,,FALSE,29,5.22222222222222,401168524,1,Florida State,85,Notre Dame,84,L,5366,s5366
Notre Dame,Dane Goodwin missed Three Point Jumper.,#00122b,2020-01-25,missed,Dane Goodwin,,TRUE,32,30.2888888888889,401168524,3,Florida State,85,Notre Dame,84,L,5367,s5367
Florida State,RaiQuan Gray made Layup.,#782F40,2020-01-25,made,RaiQuan Gray,,FALSE,20,7.10222222222222,401168524,4,Notre Dame,84,Florida State,85,W,5368,s5368
Florida State,Devin Vassell missed Jumper.,#782F40,2020-01-25,missed,Devin Vassell,,FALSE,8,15.4577777777778,401168524,4,Notre Dame,84,Florida State,85,W,5369,s5369
Florida State,M.J. Walker missed Jumper.,#782F40,2020-01-25,missed,M.J. Walker,,FALSE,24,30.08,401168524,3,Notre Dame,84,Florida State,85,W,5370,s5370
Florida State,Devin Vassell made Free Throw.,#782F40,2020-01-25,made,Devin Vassell,,FALSE,25,6.05777777777779,401168524,4,Notre Dame,84,Florida State,85,W,5371,s5371
Florida State,Malik Osborne missed Three Point Jumper.,#782F40,2020-01-25,missed,Malik Osborne,,TRUE,26,33.2133333333333,401168524,3,Notre Dame,84,Florida State,85,W,5372,s5372
Florida State,M.J. Walker missed Layup.,#782F40,2020-01-25,missed,M.J. Walker,,FALSE,22,9.19111111111111,401168524,3,Notre Dame,84,Florida State,85,W,5373,s5373
Florida State,Dominik Olejniczak made Two Point Tip Shot.,#782F40,2020-01-25,made,Dominik Olejniczak,,FALSE,25,7.10222222222222,401168524,2,Notre Dame,84,Florida State,85,W,5374,s5374
Florida State,Anthony Polite made Three Point Jumper. Assisted by Devin Vassell.,#782F40,2020-01-25,made,Anthony Polite,Devin Vassell,TRUE,3,8.14666666666668,401168524,3,Notre Dame,84,Florida State,85,W,5375,s5375
Florida State,Devin Vassell made Dunk. Assisted by Trent Forrest.,#782F40,2020-01-25,made,Devin Vassell,Trent Forrest,FALSE,23,7.10222222222222,401168524,4,Notre Dame,84,Florida State,85,W,5376,s5376
Florida State,Anthony Polite made Three Point Jumper. Assisted by Trent Forrest.,#782F40,2020-01-25,made,Anthony Polite,Trent Forrest,TRUE,40,25.9022222222222,401168524,3,Notre Dame,84,Florida State,85,W,5377,s5377
Florida State,Trent Forrest made Free Throw.,#782F40,2020-01-25,made,Trent Forrest,,FALSE,25,6.05777777777779,401168524,1,Notre Dame,84,Florida State,85,W,5378,s5378
Florida State,Trent Forrest made Dunk.,#782F40,2020-01-25,made,Trent Forrest,,FALSE,26,8.14666666666668,401168524,1,Notre Dame,84,Florida State,85,W,5379,s5379
Florida State,Trent Forrest missed Jumper.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,20,14.4133333333333,401168524,1,Notre Dame,84,Florida State,85,W,5380,s5380
Florida State,Devin Vassell missed Jumper.,#782F40,2020-01-25,missed,Devin Vassell,,FALSE,35,15.4577777777778,401168524,4,Notre Dame,84,Florida State,85,W,5381,s5381
Florida State,Balsa Koprivica made Two Point Tip Shot.,#782F40,2020-01-25,made,Balsa Koprivica,,FALSE,25,7.10222222222222,401168524,2,Notre Dame,84,Florida State,85,W,5382,s5382
Florida State,Balsa Koprivica missed Jumper.,#782F40,2020-01-25,missed,Balsa Koprivica,,FALSE,22,14.4133333333333,401168524,2,Notre Dame,84,Florida State,85,W,5383,s5383
Florida State,Balsa Koprivica missed Layup.,#782F40,2020-01-25,missed,Balsa Koprivica,,FALSE,24,9.19111111111111,401168524,2,Notre Dame,84,Florida State,85,W,5384,s5384
Florida State,Balsa Koprivica made Free Throw.,#782F40,2020-01-25,made,Balsa Koprivica,,FALSE,25,6.05777777777779,401168524,2,Notre Dame,84,Florida State,85,W,5385,s5385
Florida State,Trent Forrest made Layup.,#782F40,2020-01-25,made,Trent Forrest,,FALSE,27,8.14666666666668,401168524,1,Notre Dame,84,Florida State,85,W,5386,s5386
Florida State,Dominik Olejniczak missed Jumper.,#782F40,2020-01-25,missed,Dominik Olejniczak,,FALSE,20,10.2355555555556,401168524,2,Notre Dame,84,Florida State,85,W,5387,s5387
Florida State,Trent Forrest made Jumper.,#782F40,2020-01-25,made,Trent Forrest,,FALSE,33,17.5466666666667,401168524,1,Notre Dame,84,Florida State,85,W,5388,s5388
Florida State,Anthony Polite missed Three Point Jumper.,#782F40,2020-01-25,missed,Anthony Polite,,TRUE,9,24.8577777777778,401168524,3,Notre Dame,84,Florida State,85,W,5389,s5389
Florida State,Devin Vassell made Jumper.,#782F40,2020-01-25,made,Devin Vassell,,FALSE,22,12.3244444444445,401168524,4,Notre Dame,84,Florida State,85,W,5390,s5390
Florida State,Devin Vassell made Three Point Jumper. Assisted by Anthony Polite.,#782F40,2020-01-25,made,Devin Vassell,Anthony Polite,TRUE,6,21.7244444444445,401168524,4,Notre Dame,84,Florida State,85,W,5391,s5391
Florida State,M.J. Walker made Jumper.,#782F40,2020-01-25,made,M.J. Walker,,FALSE,31,11.28,401168524,3,Notre Dame,84,Florida State,85,W,5392,s5392
Florida State,Trent Forrest missed Jumper.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,32,7.10222222222222,401168524,1,Notre Dame,84,Florida State,85,W,5393,s5393
Florida State,Trent Forrest missed Jumper.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,20,9.19111111111111,401168524,1,Notre Dame,84,Florida State,85,W,5394,s5394
Florida State,Malik Osborne missed Layup.,#782F40,2020-01-25,missed,Malik Osborne,,FALSE,27,7.10222222222222,401168524,3,Notre Dame,84,Florida State,85,W,5395,s5395
Florida State,Devin Vassell made Dunk. Assisted by Trent Forrest.,#782F40,2020-01-25,made,Devin Vassell,Trent Forrest,FALSE,23,6.05777777777779,401168524,4,Notre Dame,84,Florida State,85,W,5396,s5396
Florida State,Devin Vassell missed Layup.,#782F40,2020-01-25,missed,Devin Vassell,,FALSE,23,8.14666666666668,401168524,4,Notre Dame,84,Florida State,85,W,5397,s5397
Florida State,RaiQuan Gray made Layup.,#782F40,2020-01-25,made,RaiQuan Gray,,FALSE,27,8.14666666666668,401168524,4,Notre Dame,84,Florida State,85,W,5398,s5398
Florida State,Trent Forrest missed Layup.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,22,7.10222222222222,401168524,1,Notre Dame,84,Florida State,85,W,5399,s5399
Florida State,M.J. Walker made Three Point Jumper.,#782F40,2020-01-25,made,M.J. Walker,,TRUE,4,17.5466666666667,401168524,3,Notre Dame,84,Florida State,85,W,5400,s5400
Florida State,M.J. Walker missed Jumper.,#782F40,2020-01-25,missed,M.J. Walker,,FALSE,18,15.4577777777778,401168524,3,Notre Dame,84,Florida State,85,W,5401,s5401
Florida State,Rayquan Evans made Layup.,#782F40,2020-01-25,made,Rayquan Evans,,FALSE,20,7.10222222222222,401168524,3,Notre Dame,84,Florida State,85,W,5402,s5402
Florida State,Dominik Olejniczak made Dunk. Assisted by Trent Forrest.,#782F40,2020-01-25,made,Dominik Olejniczak,Trent Forrest,FALSE,27,7.10222222222222,401168524,2,Notre Dame,84,Florida State,85,W,5403,s5403
Florida State,Anthony Polite made Three Point Jumper. Assisted by Trent Forrest.,#782F40,2020-01-25,made,Anthony Polite,Trent Forrest,TRUE,39,27.9911111111111,401168524,3,Notre Dame,84,Florida State,85,W,5404,s5404
Florida State,M.J. Walker missed Jumper.,#782F40,2020-01-25,missed,M.J. Walker,,FALSE,43,16.5022222222222,401168524,3,Notre Dame,84,Florida State,85,W,5405,s5405
Florida State,RaiQuan Gray made Three Point Jumper. Assisted by Trent Forrest.,#782F40,2020-01-25,made,RaiQuan Gray,Trent Forrest,TRUE,48.75,10.2355555555556,401168524,4,Notre Dame,84,Florida State,85,W,5406,s5406
Florida State,RaiQuan Gray made Layup. Assisted by Anthony Polite.,#782F40,2020-01-25,made,RaiQuan Gray,Anthony Polite,FALSE,21,7.10222222222222,401168524,4,Notre Dame,84,Florida State,85,W,5407,s5407
Florida State,RaiQuan Gray missed Layup.,#782F40,2020-01-25,missed,RaiQuan Gray,,FALSE,23,8.14666666666668,401168524,4,Notre Dame,84,Florida State,85,W,5408,s5408
Florida State,Balsa Koprivica made Dunk. Assisted by Anthony Polite.,#782F40,2020-01-25,made,Balsa Koprivica,Anthony Polite,FALSE,27,7.10222222222222,401168524,2,Notre Dame,84,Florida State,85,W,5409,s5409
Florida State,Balsa Koprivica missed Jumper.,#782F40,2020-01-25,missed,Balsa Koprivica,,FALSE,22,16.5022222222222,401168524,2,Notre Dame,84,Florida State,85,W,5410,s5410
Florida State,Anthony Polite missed Three Point Jumper.,#782F40,2020-01-25,missed,Anthony Polite,,TRUE,45,20.68,401168524,3,Notre Dame,84,Florida State,85,W,5411,s5411
Florida State,Anthony Polite missed Jumper.,#782F40,2020-01-25,missed,Anthony Polite,,FALSE,35,12.3244444444445,401168524,3,Notre Dame,84,Florida State,85,W,5412,s5412
Florida State,Balsa Koprivica missed Layup.,#782F40,2020-01-25,missed,Balsa Koprivica,,FALSE,23,7.10222222222222,401168524,2,Notre Dame,84,Florida State,85,W,5413,s5413
Florida State,RaiQuan Gray made Layup.,#782F40,2020-01-25,made,RaiQuan Gray,,FALSE,27,7.10222222222222,401168524,4,Notre Dame,84,Florida State,85,W,5414,s5414
Florida State,M.J. Walker made Three Point Jumper.,#782F40,2020-01-25,made,M.J. Walker,,TRUE,20,33.2133333333333,401168524,3,Notre Dame,84,Florida State,85,W,5415,s5415
Florida State,RaiQuan Gray missed Layup.,#782F40,2020-01-25,missed,RaiQuan Gray,,FALSE,22,7.10222222222222,401168524,4,Notre Dame,84,Florida State,85,W,5416,s5416
Florida State,Devin Vassell missed Jumper.,#782F40,2020-01-25,missed,Devin Vassell,,FALSE,30,20.68,401168524,4,Notre Dame,84,Florida State,85,W,5417,s5417
Florida State,Anthony Polite missed Jumper.,#782F40,2020-01-25,missed,Anthony Polite,,FALSE,42,7.10222222222222,401168524,3,Notre Dame,84,Florida State,85,W,5418,s5418
Florida State,RaiQuan Gray missed Layup.,#782F40,2020-01-25,missed,RaiQuan Gray,,FALSE,28,9.19111111111111,401168524,4,Notre Dame,84,Florida State,85,W,5419,s5419
Florida State,Trent Forrest missed Free Throw.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,25,6.05777777777779,401168524,1,Notre Dame,84,Florida State,85,W,5420,s5420
Florida State,Trent Forrest missed Jumper.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,17,9.19111111111111,401168524,1,Notre Dame,84,Florida State,85,W,5421,s5421
Florida State,Trent Forrest missed Layup.,#782F40,2020-01-25,missed,Trent Forrest,,FALSE,24,7.10222222222222,401168524,1,Notre Dame,84,Florida State,85,W,5422,s5422
Florida State,M.J. Walker missed Three Point Jumper.,#782F40,2020-01-25,missed,M.J. Walker,,TRUE,3,14.4133333333333,401168524,3,Notre Dame,84,Florida State,85,W,5423,s5423
Florida State,RaiQuan Gray missed Jumper.,#782F40,2020-01-25,missed,RaiQuan Gray,,FALSE,18,7.10222222222222,401168524,4,Notre Dame,84,Florida State,85,W,5424,s5424
Florida State,Devin Vassell made Three Point Jumper. Assisted by RaiQuan Gray.,#782F40,2020-01-28,made,Devin Vassell,RaiQuan Gray,TRUE,47,5.22222222222222,401168480,4,Virginia,61,Florida State,56,L,5425,s5425
Florida State,RaiQuan Gray made Three Point Jumper. Assisted by Trent Forrest.,#782F40,2020-01-28,made,RaiQuan Gray,Trent Forrest,TRUE,41,26.1111111111111,401168480,4,Virginia,61,Florida State,56,L,5426,s5426
Florida State,Malik Osborne made Jumper.,#782F40,2020-01-28,made,Malik Osborne,,FALSE,7,12.5333333333333,401168480,3,Virginia,61,Florida State,56,L,5427,s5427
Florida State,Dominik Olejniczak missed Layup.,#782F40,2020-01-28,missed,Dominik Olejniczak,,FALSE,28,5.22222222222222,401168480,2,Virginia,61,Florida State,56,L,5428,s5428
Florida State,Dominik Olejniczak missed Layup.,#782F40,2020-01-28,missed,Dominik Olejniczak,,FALSE,22,4.17777777777778,401168480,2,Virginia,61,Florida State,56,L,5429,s5429
Florida State,RaiQuan Gray made Three Point Jumper. Assisted by Devin Vassell.,#782F40,2020-01-28,made,RaiQuan Gray,Devin Vassell,TRUE,7,26.1111111111111,401168480,4,Virginia,61,Florida State,56,L,5430,s5430
Florida State,Anthony Polite missed Jumper.,#782F40,2020-01-28,missed,Anthony Polite,,FALSE,26,11.4888888888889,401168480,3,Virginia,61,Florida State,56,L,5431,s5431
Florida State,M.J. Walker missed Jumper.,#782F40,2020-01-28,missed,M.J. Walker,,FALSE,28,18.8,401168480,3,Virginia,61,Florida State,56,L,5432,s5432
Florida State,Devin Vassell missed Three Point Jumper.,#782F40,2020-01-28,missed,Devin Vassell,,TRUE,1.25,2.08888888888889,401168480,4,Virginia,61,Florida State,56,L,5433,s5433
Florida State,Devin Vassell missed Jumper.,#782F40,2020-01-28,missed,Devin Vassell,,FALSE,41,15.6666666666667,401168480,4,Virginia,61,Florida State,56,L,5434,s5434
Florida State,Anthony Polite missed Free Throw.,#782F40,2020-01-28,missed,Anthony Polite,,FALSE,25,4.17777777777778,401168480,3,Virginia,61,Florida State,56,L,5435,s5435
Florida State,Anthony Polite made Free Throw.,#782F40,2020-01-28,made,Anthony Polite,,FALSE,25,4.17777777777778,401168480,3,Virginia,61,Florida State,56,L,5436,s5436
Florida State,Devin Vassell made Jumper.,#782F40,2020-01-28,made,Devin Vassell,,FALSE,12,7.31111111111111,401168480,4,Virginia,61,Florida State,56,L,5437,s5437
Florida State,Devin Vassell missed Three Point Jumper.,#782F40,2020-01-28,missed,Devin Vassell,,TRUE,1.25,7.31111111111111,401168480,4,Virginia,61,Florida State,56,L,5438,s5438
Florida State,Malik Osborne missed Three Point Jumper.,#782F40,2020-01-28,missed,Malik Osborne,,TRUE,45,22.9777777777778,401168480,3,Virginia,61,Florida State,56,L,5439,s5439
Florida State,M.J. Walker made Jumper.,#782F40,2020-01-28,made,M.J. Walker,,FALSE,36,25.0666666666667,401168480,3,Virginia,61,Florida State,56,L,5440,s5440
Florida State,Malik Osborne missed Three Point Jumper.,#782F40,2020-01-28,missed,Malik Osborne,,TRUE,1.25,3.13333333333333,401168480,3,Virginia,61,Florida State,56,L,5441,s5441
Florida State,M.J. Walker missed Jumper.,#782F40,2020-01-28,missed,M.J. Walker,,FALSE,21,21.9333333333333,401168480,3,Virginia,61,Florida State,56,L,5442,s5442
Florida State,M.J. Walker missed Three Point Jumper.,#782F40,2020-01-28,missed,M.J. Walker,,TRUE,44,27.1555555555556,401168480,3,Virginia,61,Florida State,56,L,5443,s5443
Florida State,Devin Vassell made Layup. Assisted by Trent Forrest.,#782F40,2020-01-28,made,Devin Vassell,Trent Forrest,FALSE,22,5.22222222222222,401168480,4,Virginia,61,Florida State,56,L,5444,s5444
Florida State,Devin Vassell made Three Point Jumper. Assisted by Trent Forrest.,#782F40,2020-01-28,made,Devin Vassell,Trent Forrest,TRUE,41,25.0666666666667,401168480,4,Virginia,61,Florida State,56,L,5445,s5445
Florida State,Dominik Olejniczak made Jumper.,#782F40,2020-01-28,made,Dominik Olejniczak,,FALSE,29,14.6222222222222,401168480,2,Virginia,61,Florida State,56,L,5446,s5446
Florida State,Balsa Koprivica made Dunk. Assisted by M.J. Walker.,#782F40,2020-01-28,made,Balsa Koprivica,M.J. Walker,FALSE,27,6.26666666666667,401168480,2,Virginia,61,Florida State,56,L,5447,s5447
Florida State,Balsa Koprivica missed Jumper.,#782F40,2020-01-28,missed,Balsa Koprivica,,FALSE,16,5.22222222222222,401168480,2,Virginia,61,Florida State,56,L,5448,s5448
Florida State,Rayquan Evans made Free Throw.,#782F40,2020-01-28,made,Rayquan Evans,,FALSE,25,4.17777777777778,401168480,3,Virginia,61,Florida State,56,L,5449,s5449
Florida State,Devin Vassell missed Three Point Jumper.,#782F40,2020-01-28,missed,Devin Vassell,,TRUE,17,28.2,401168480,4,Virginia,61,Florida State,56,L,5450,s5450
Florida State,Devin Vassell missed Jumper.,#782F40,2020-01-28,missed,Devin Vassell,,FALSE,13,19.8444444444444,401168480,4,Virginia,61,Florida State,56,L,5451,s5451
